Job Title;Rating;Company Name;Location;Headquarters;Size;Founded;Type of ownership;Industry;Sector;Revenue;max_salary;company_txt;job_state;same_state;age;python_yn;spark;aws;excel;job_simp;num_comp
Sr. Data Scientist - Analytics, Personalized Healthcare (PHC);3.9;"Genentech
3.9";South San Francisco, CA;South San Francisco, CA;10000+ employees;1976;Subsidiary or Business Segment;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$10+ billion (USD);207;Genentech;CA;1;44;1;1;0;1;data scientist;0
Senior Data Scientist;3.8;"Juniper Networks
3.8";Cupertino, CA;Sunnyvale, CA;5001 to 10000 employees;1996;Company - Public;Telecommunications Services;Telecommunications;$2 to $5 billion (USD);174;Juniper Networks;CA;0;24;1;1;1;1;data scientist;0
Data Analyst;2.8;"Community Action Partnership of San Luis Obispo
2.8";Parlier, CA;San Luis Obispo, CA;501 to 1000 employees;1988;Nonprofit Organization;Social Assistance;Non-Profit;$50 to $100 million (USD);62;Community Action Partnership of San Luis Obispo;CA;0;24;0;0;0;1;analyst;0
Pricipal Scientist Molecular and cellular biologist;3.7;"Takeda Pharmaceuticals
3.7";Boston, MA;OSAKA, Japan;10000+ employees;1781;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$10+ billion (USD);101;Takeda Pharmaceuticals;MA;0;24;0;0;0;1;na;3
Data Analyst;3.4;"TrueAccord
3.4";San Francisco, CA;San Francisco, CA;51 to 200 employees;2013;Company - Private;Enterprise Software & Network Solutions;Information Technology;Unknown / Non-Applicable;90;TrueAccord;CA;1;24;1;0;0;1;analyst;0
Data Analyst;4.0;"DRB Systems
4.0";Meridian, ID;Akron, OH;201 to 500 employees;1984;Company - Private;Computer Hardware & Software;Information Technology;$50 to $100 million (USD);64;DRB Systems;ID;0;36;1;0;0;1;analyst;0
Staff Data Scientist;3.5;"Western Digital
3.5";San Jose, CA;San Jose, CA;10000+ employees;1970;Company - Public;Computer Hardware & Software;Information Technology;$10+ billion (USD);211;Western Digital;CA;1;50;1;0;1;0;data scientist;2
Data Scientist (Actuary, FSA or ASA);3.8;"Legal & General America
3.8";Frederick, MD;Frederick, MD;501 to 1000 employees;1981;Company - Private;Insurance Carriers;Insurance;$500 million to $1 billion (USD);133;Legal & General America;MD;1;39;1;0;0;1;data scientist;0
System and Data Analyst;3.7;"Corcentric
3.7";Cherry Hill, NJ;Cherry Hill, NJ;201 to 500 employees;1996;Company - Private;Enterprise Software & Network Solutions;Information Technology;Unknown / Non-Applicable;76;Corcentric;NJ;1;24;0;0;0;1;analyst;0
Data Scientist;3.5;"U.Group
3.5";Indianapolis, IN;Arlington, VA;201 to 500 employees;2019;Company - Private;IT Services;Information Technology;$25 to $50 million (USD);111;U.Group;IN;0;24;0;0;1;0;data scientist;0
Data Engineer 5 - Contract (Remote);4.2;"The Church of Jesus Christ of Latter-day Saints
4.2";Riverton, UT;Salt Lake City, UT;10000+ employees;1988;Nonprofit Organization;Religious Organizations;Non-Profit;Unknown / Non-Applicable;140;The Church of Jesus Christ of Latter-day Saints;UT;0;24;0;0;0;1;data engineer;0
Digital Health Data Scientist;4.0;"Pfizer
4.0";Cambridge, MA;New York, NY;10000+ employees;1849;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$10+ billion (USD);110;Pfizer;MA;0;24;1;0;1;1;data scientist;0
Data Scientist;4.3;"SMC 3
4.3";Louisville, KY;Peachtree City, GA;51 to 200 employees;1935;Nonprofit Organization;Logistics & Supply Chain;Transportation & Logistics;$10 to $25 million (USD);105;SMC 3;KY;0;24;1;0;0;1;data scientist;0
Data & Analytics Consultant (NYC);4.7;"Systems Evolution Inc.
4.7";New York, NY;Cincinnati, OH;201 to 500 employees;1992;Company - Private;Consulting;Business Services;$50 to $100 million (USD);138;Systems Evolution Inc.;NY;0;28;1;0;0;1;na;0
Senior Scientist - Neuroscience;3.5;"Sunovion
3.5";Marlborough, MA;Marlborough, MA;1001 to 5000 employees;2010;Company - Private;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$1 to $2 billion (USD);190;Sunovion;MA;1;24;1;0;0;1;na;3
Data Engineer;4.4;"Eventbrite
4.4";Nashville, TN;San Francisco, CA;1001 to 5000 employees;2006;Company - Public;Internet;Information Technology;$100 to $500 million (USD);114;Eventbrite;TN;0;24;1;1;1;1;data engineer;3
Big Data Engineer - Chicago - Future Opportunity;4.1;"Centro
4.1";Chicago, IL;Chicago, IL;501 to 1000 employees;2001;Company - Private;Internet;Information Technology;$100 to $500 million (USD);129;Centro;IL;1;19;1;1;1;0;data engineer;3
Senior Data Analyst;2.9;"National Student Clearinghouse
2.9";Herndon, VA;Herndon, VA;201 to 500 employees;1993;Nonprofit Organization;Colleges & Universities;Education;$25 to $50 million (USD);80;National Student Clearinghouse;VA;1;27;1;0;0;1;analyst;3
Data Scientist;2.5;"comScore
2.5";Portland, OR;Reston, VA;1001 to 5000 employees;1999;Company - Public;Advertising & Marketing;Business Services;$1 to $2 billion (USD);119;comScore;OR;0;21;1;1;0;0;data scientist;3
Survey Data Analyst;4.2;"SullivanCotter
4.2";Minneapolis, MN;Chicago, IL;201 to 500 employees;1992;Company - Private;Consulting;Business Services;Unknown / Non-Applicable;97;SullivanCotter;MN;0;28;1;0;0;1;analyst;3
Data Scientist;3.9;"NPD
3.9";Port Washington, NY;Port Washington, NY;1001 to 5000 employees;1966;Company - Private;Research & Development;Business Services;$100 to $500 million (USD);16;NPD;NY;1;54;0;0;0;1;data scientist;0
Data Scientist;4.3;"Bakery Agency
4.3";Austin, TX;Austin, TX;1 to 50 employees;2010;Company - Private;Advertising & Marketing;Business Services;Unknown / Non-Applicable;106;Bakery Agency;TX;1;24;1;0;0;1;data scientist;0
Risk and Analytics IT, Data Scientist;2.7;"State of Wisconsin Investment Board
2.7";Madison, WI;Madison, WI;51 to 200 employees;1951;Government;Investment Banking & Asset Management;Finance;$50 to $100 million (USD);149;State of Wisconsin Investment Board;WI;1;24;1;0;0;0;data scientist;0
Data Scientist;3.9;"Genentech
3.9";South San Francisco, CA;South San Francisco, CA;10000+ employees;1976;Subsidiary or Business Segment;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$10+ billion (USD);199;Genentech;CA;1;44;0;0;0;1;data scientist;0
Lead Health Data Analyst - Front End;3.4;"Blue Cross & Blue Shield of Rhode Island
3.4";Providence, RI;Providence, RI;501 to 1000 employees;1939;Nonprofit Organization;Insurance Carriers;Insurance;Unknown / Non-Applicable;126;Blue Cross & Blue Shield of Rhode Island;RI;1;24;0;0;1;0;analyst;1
Research Scientist;3.8;"Boys Town
3.8";Omaha, NE;Omaha, NE;1001 to 5000 employees;1917;Nonprofit Organization;Social Assistance;Non-Profit;Unknown / Non-Applicable;72;Boys Town;NE;1;24;0;0;0;1;na;3
Medical Lab Scientist;3.6;"Tower Health
3.6";West Reading, PA;Reading, PA;5001 to 10000 employees;2017;Nonprofit Organization;Health Care Services & Hospitals;Health Care;Unknown / Non-Applicable;48;Tower Health;PA;0;24;0;0;0;0;na;0
Junior Data Analyst;3.3;"The HSC Health Care System
3.3";Washington, DC;Washington, DC;501 to 1000 employees;1883;Nonprofit Organization;Health Care Services & Hospitals;Health Care;Unknown / Non-Applicable;63;The HSC Health Care System;DC;1;24;0;0;0;1;analyst;0
SQL Data Engineer;3.4;"Pro-Sphere Tek
3.4";Austin, TX;Alexandria, VA;201 to 500 employees;2006;Company - Private;Consulting;Business Services;$50 to $100 million (USD);119;Pro-Sphere Tek;TX;0;24;1;0;1;0;data engineer;0
Data Scientist;3.0;"Ameritas Life Insurance Corp
3.0";Cincinnati, OH;Lincoln, NE;1001 to 5000 employees;1887;Company - Private;Insurance Agencies & Brokerages;Insurance;$2 to $5 billion (USD);117;Ameritas Life Insurance Corp;OH;0;24;1;0;0;0;data scientist;0
Senior Data Scientist;4.0;"Autodesk
4.0";San Francisco, CA;San Rafael, CA;5001 to 10000 employees;1982;Company - Public;Computer Hardware & Software;Information Technology;$2 to $5 billion (USD);185;Autodesk;CA;0;38;1;1;0;0;data scientist;0
Data Scientist;3.7;"Genworth
3.7";Raleigh, NC;Richmond, VA;1001 to 5000 employees;2004;Company - Public;Insurance Carriers;Insurance;$5 to $10 billion (USD);126;Genworth;NC;0;24;1;1;1;1;data scientist;3
Scientist, Analytical Development;4.4;"Rubius Therapeutics
4.4";Cambridge, MA;Cambridge, MA;201 to 500 employees;2013;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$100 to $500 million (USD);82;Rubius Therapeutics;MA;1;24;0;0;0;0;na;0
Analytics Manager;4.3;"OneMagnify
4.3";Dearborn, MI;Detroit, MI;201 to 500 employees;1967;Company - Private;Advertising & Marketing;Business Services;Unknown / Non-Applicable;116;OneMagnify;MI;0;53;0;0;0;1;manager;0
Clinical Data Scientist;4.0;"Pfizer
4.0";Groton, CT;New York, NY;10000+ employees;1849;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$10+ billion (USD);105;Pfizer;CT;0;24;0;0;1;1;data scientist;0
Data Scientist;4.0;"Novetta
4.0";Herndon, VA;Mc Lean, VA;501 to 1000 employees;2012;Company - Private;Enterprise Software & Network Solutions;Information Technology;$100 to $500 million (USD);177;Novetta;VA;0;24;1;0;1;0;data scientist;3
Sr. Data Scientist, Cyber-Security LT Contract;3.2;"Numeric, LLC
3.2";Phila, PA;Chadds Ford, PA;1 to 50 employees;1988;Company - Private;Staffing & Outsourcing;Business Services;$5 to $10 million (USD);194;Numeric, LLC;PA;0;24;1;1;1;1;data scientist;0
Data Engineer;4.2;"IZEA
4.2";Winter Park, FL;Winter Park, FL;51 to 200 employees;2006;Company - Public;Advertising & Marketing;Business Services;$25 to $50 million (USD);95;IZEA;FL;1;24;1;1;1;1;data engineer;2
Data Scientist;3.9;"Trace Data
3.9";Oakland, CA;Santa Ana, CA;51 to 200 employees;2000;Company - Private;Insurance Carriers;Insurance;$10 to $25 million (USD);133;Trace Data;CA;0;20;1;1;0;0;data scientist;0
Sr. Scientist - Digital & Image Analysis/Computational Pathology;3.7;"Takeda Pharmaceuticals
3.7";San Diego, CA;OSAKA, Japan;10000+ employees;1781;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$10+ billion (USD);198;Takeda Pharmaceuticals;CA;0;24;0;0;0;1;na;3
Digital Marketing & ECommerce Data Analyst;3.6;"Vionic Group
3.6";San Rafael, CA;San Rafael, CA;51 to 200 employees;2006;Subsidiary or Business Segment;Department, Clothing, & Shoe Stores;Retail;$100 to $500 million (USD);72;Vionic Group;CA;1;24;0;0;0;1;analyst;0
Principal Scientist - Immunologist;3.7;"Takeda Pharmaceuticals
3.7";Boston, MA;OSAKA, Japan;10000+ employees;1781;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$10+ billion (USD);182;Takeda Pharmaceuticals;MA;0;24;0;0;0;1;na;3
Senior Data Analyst;2.8;"Dodge Data & Analytics
2.8";Hamilton, NJ;Hamilton, NJ;201 to 500 employees;2014;Company - Private;IT Services;Information Technology;Unknown / Non-Applicable;100;Dodge Data & Analytics;NJ;1;24;1;0;0;1;analyst;0
Insurance Financial Data Analyst;4.2;"Clearwater Analytics
4.2";Boise, ID;Boise, ID;501 to 1000 employees;2004;Company - Private;Investment Banking & Asset Management;Finance;$50 to $100 million (USD);82;Clearwater Analytics;ID;1;24;0;0;0;1;analyst;0
Data Scientist;4.0;"Tekvalley, Corp.
4.0";San Francisco, CA;Pleasanton, CA;1 to 50 employees;1988;Company - Private;IT Services;Information Technology;Less than $1 million (USD);135;Tekvalley, Corp.;CA;0;24;1;0;0;0;data scientist;0
Data Scientist;3.5;"BWX Technologies
3.5";Oak Ridge, TN;Lynchburg, VA;5001 to 10000 employees;1850;Company - Public;Aerospace & Defense;Aerospace & Defense;$500 million to $1 billion (USD);122;BWX Technologies;TN;0;24;1;0;0;0;data scientist;0
Principal Data Scientist with over 10 years experience;3.7;CA-One Tech Cloud;San Francisco, CA;Fremont, CA;51 to 200 employees;2017;Company - Private;IT Services;Information Technology;$5 to $10 million (USD);250;CA-One Tech Cloud;CA;0;24;1;0;1;1;data scientist;0
Data Engineer;3.2;"PennyMac
3.2";Agoura Hills, CA;Westlake Village, CA;1001 to 5000 employees;2008;Company - Public;Lending;Finance;$500 million to $1 billion (USD);132;PennyMac;CA;0;24;1;0;1;1;data engineer;3
Senior Data Scientist;3.3;"Plymouth Rock Assurance
3.3";Woodbridge, NJ;Boston, MA;1001 to 5000 employees;1982;Company - Private;Insurance Carriers;Insurance;$10 to $25 million (USD);124;Plymouth Rock Assurance;NJ;0;38;0;0;0;1;data scientist;2
Data Engineer I - Azure;3.9;"Vermeer
3.9";Pella, IA;Pella, IA;1001 to 5000 employees;1948;Company - Private;Industrial Manufacturing;Manufacturing;$1 to $2 billion (USD);101;Vermeer;IA;1;24;0;0;0;1;data engineer;3
Sr. Scientist, Quantitative Translational Sciences;3.7;"Takeda Pharmaceuticals
3.7";Boston, MA;OSAKA, Japan;10000+ employees;1781;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$10+ billion (USD);206;Takeda Pharmaceuticals;MA;0;24;0;0;0;0;na;3
MED TECH/LAB SCIENTIST - LABORATORY;3.6;"Beebe Healthcare
3.6";Lewes, DE;Lewes, DE;1001 to 5000 employees;1935;Nonprofit Organization;Health Care Services & Hospitals;Health Care;$100 to $500 million (USD);68;Beebe Healthcare;DE;1;24;0;0;0;0;na;0
Sr. Data Scientist II;3.4;"Argo Group US
3.4";New York, NY;Hamilton, Bermuda;1001 to 5000 employees;1948;Company - Public;Insurance Carriers;Insurance;$1 to $2 billion (USD);183;Argo Group US;NY;0;24;1;1;1;0;data scientist;0
Data Scientist;3.5;"L&T Infotech
3.5";San Ramon, CA;Mumbai, India;10000+ employees;1997;Company - Public;IT Services;Information Technology;Unknown / Non-Applicable;112;L&T Infotech;CA;0;23;1;0;0;1;data scientist;3
Information Security Data Analyst;4.3;"OceanFirst Financial
4.3";Red Bank, NJ;Toms River, NJ;501 to 1000 employees;1902;Company - Public;Banks & Credit Unions;Finance;$5 to $10 billion (USD);74;OceanFirst Financial;NJ;0;24;0;0;1;0;analyst;0
Excel / VBA / SQL Data Analyst;4.1;"Associated Electric Cooperative
4.1";Springfield, MO;Springfield, MO;501 to 1000 employees;1961;Company - Private;Energy;Oil, Gas, Energy & Utilities;$1 to $2 billion (USD);78;Associated Electric Cooperative;MO;1;59;0;0;0;1;analyst;0
Machine Learning Research Scientist;2.6;"Software Engineering Institute
2.6";Pittsburgh, PA;Pittsburgh, PA;501 to 1000 employees;1984;College / University;Colleges & Universities;Education;Unknown / Non-Applicable;159;Software Engineering Institute;PA;1;36;1;0;0;0;mle;0
Data Scientist;3.6;"Sotheby's
3.6";New York, NY;New York, NY;1001 to 5000 employees;1744;Company - Public;Auctions & Galleries;Retail;$500 million to $1 billion (USD);161;Sotheby's;NY;1;24;1;0;0;0;data scientist;0
Data Scientist;3.5;"First Tech Federal Credit Union
3.5";Hillsboro, OR;San Jose, CA;1001 to 5000 employees;1952;Company - Private;Banks & Credit Unions;Finance;$100 to $500 million (USD);124;First Tech Federal Credit Union;OR;0;24;1;1;1;1;data scientist;0
Data Scientist;3.6;"Amrock
3.6";Detroit, MI;Detroit, MI;1001 to 5000 employees;1997;Company - Private;Real Estate;Real Estate;$500 million to $1 billion (USD);120;Amrock;MI;1;23;1;0;0;0;data scientist;0
Data Scientist;2.3;"Vanda Pharmaceuticals
2.3";Washington, DC;Washington, DC;201 to 500 employees;2003;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$100 to $500 million (USD);126;Vanda Pharmaceuticals;DC;1;24;1;0;0;1;data scientist;0
Senior Data Scientist;3.9;"Zest AI
3.9";Burbank, CA;Burbank, CA;51 to 200 employees;2009;Company - Private;Financial Analytics & Research;Finance;$50 to $100 million (USD);182;Zest AI;CA;1;24;1;0;0;0;data scientist;0
Data Scientist, Senior;4.0;"Novetta
4.0";Fort Belvoir, VA;Mc Lean, VA;501 to 1000 employees;2012;Company - Private;Enterprise Software & Network Solutions;Information Technology;$100 to $500 million (USD);176;Novetta;VA;0;24;1;0;1;0;data scientist;3
Senior Data Scientist;4.1;"CK-12 Foundation
4.1";Palo Alto, CA;Palo Alto, CA;1 to 50 employees;2007;Company - Private;K-12 Education;Education;Unknown / Non-Applicable;208;CK-12 Foundation;CA;1;24;0;0;1;1;data scientist;0
VP, Data Science;3.2;"PennyMac
3.2";Phoenix, AZ;Westlake Village, CA;1001 to 5000 employees;2008;Company - Public;Lending;Finance;$500 million to $1 billion (USD);166;PennyMac;AZ;0;24;1;0;0;1;na;3
Radar Data Analyst;4.7;"DECISIVE ANALYTICS Corporation
4.7";Huntsville, AL;Arlington, VA;51 to 200 employees;1996;Company - Private;Aerospace & Defense;Aerospace & Defense;$25 to $50 million (USD);76;DECISIVE ANALYTICS Corporation;AL;0;24;1;0;0;1;analyst;2
CONSULTANT– DATA ANALYTICS GROUP;4.2;"Opinion Dynamics
4.2";San Diego, CA;Waltham, MA;51 to 200 employees;1987;Company - Private;Consulting;Business Services;$10 to $25 million (USD);68;Opinion Dynamics;CA;0;33;1;0;0;0;na;0
Data Engineer;4.6;"Applied Information Sciences
4.6";Houston, TX;Reston, VA;501 to 1000 employees;1982;Company - Private;IT Services;Information Technology;$50 to $100 million (USD);99;Applied Information Sciences;TX;0;38;0;1;0;0;data engineer;0
Senior Data Scientist;3.7;"Swiss Re
3.7";Armonk, NY;Zurich, Switzerland;10000+ employees;1863;Company - Public;Insurance Agencies & Brokerages;Insurance;$10+ billion (USD);173;Swiss Re;NY;0;24;1;0;0;1;data scientist;3
Data Engineer, Data Engineering and Artifical Intelligence;3.7;"Takeda Pharmaceuticals
3.7";Cambridge, MA;OSAKA, Japan;10000+ employees;1781;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$10+ billion (USD);134;Takeda Pharmaceuticals;MA;0;24;1;1;1;1;data engineer;3
Staff Scientist;4.4;"WK Dickson
4.4";Columbia, SC;Charlotte, NC;201 to 500 employees;1929;Company - Private;Architectural & Engineering Services;Business Services;$25 to $50 million (USD);82;WK Dickson;SC;0;24;0;0;0;0;na;3
PL Actuarial-Lead Data Scientist;3.7;"The Hanover Insurance Group
3.7";Worcester, MA;Worcester, MA;5001 to 10000 employees;1852;Company - Public;Insurance Carriers;Insurance;$5 to $10 billion (USD);179;The Hanover Insurance Group;MA;1;24;1;0;0;1;data scientist;0
Associate Scientist/Scientist, Process Analytical Technology - Small Molecule Analytical Chemistry;3.9;"Genentech
3.9";South San Francisco, CA;South San Francisco, CA;10000+ employees;1976;Subsidiary or Business Segment;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$10+ billion (USD);162;Genentech;CA;1;44;0;0;0;1;na;0
Sr. Data Analyst;3.6;"MassMutual
3.6";Springfield, MA;Springfield, MA;5001 to 10000 employees;1851;Company - Private;Insurance Carriers;Insurance;$10+ billion (USD);102;MassMutual;MA;1;24;1;0;0;0;analyst;0
Senior Data & Machine Learning Scientist;3.0;"Tempus Labs
3.0";Chicago, IL;Chicago, IL;501 to 1000 employees;2015;Company - Private;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;Unknown / Non-Applicable;166;Tempus Labs;IL;1;24;1;0;1;0;mle;0
Program/Data Analyst;3.4;"General Dynamics Information Technology
3.4";Washington, DC;Fairfax, VA;10000+ employees;1996;Subsidiary or Business Segment;IT Services;Information Technology;$10+ billion (USD);99;General Dynamics Information Technology;DC;0;24;0;0;0;1;analyst;3
Data Engineer;4.1;"ManTech
4.1";Herndon, VA;Herndon, VA;5001 to 10000 employees;1968;Company - Public;Research & Development;Business Services;$1 to $2 billion (USD);117;ManTech;VA;1;52;0;0;0;0;data engineer;0
Senior Data Scientist: Causal & Predictive analytics AI Innovation Lab;3.8;"Novartis
3.8";Cambridge, MA;Basel, Switzerland;10000+ employees;1996;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$10+ billion (USD);150;Novartis;MA;0;24;0;0;0;0;data scientist;0
Principal Data Engineer, Data Platform & Insights;4.0;"Autodesk
4.0";San Francisco, CA;San Rafael, CA;5001 to 10000 employees;1982;Company - Public;Computer Hardware & Software;Information Technology;$2 to $5 billion (USD);209;Autodesk;CA;0;38;1;1;0;1;data engineer;0
RESEARCH SCIENTIST - BIOLOGICAL SAFETY;3.9;"Southwest Research Institute
3.9";San Antonio, TX;San Antonio, TX;1001 to 5000 employees;1947;Nonprofit Organization;Research & Development;Business Services;$500 million to $1 billion (USD);82;Southwest Research Institute;TX;1;24;0;0;0;0;na;3
Data Operations Lead;3.7;Muso;San Francisco, CA;San Francisco, CA;201 to 500 employees;1988;Nonprofit Organization;-1;-1;Unknown / Non-Applicable;90;Muso;CA;1;24;1;0;0;1;na;0
Big Data Engineer;4.4;"SpringML
4.4";Indianapolis, IN;Pleasanton, CA;1 to 50 employees;2015;Company - Private;Enterprise Software & Network Solutions;Information Technology;Unknown / Non-Applicable;119;SpringML;IN;0;24;1;1;0;0;data engineer;0
Data Scientist / Machine Learning Expert;3.8;"Novartis
3.8";Cambridge, MA;Basel, Switzerland;10000+ employees;1996;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$10+ billion (USD);143;Novartis;MA;0;24;1;0;0;0;data scientist;0
Data Scientist;3.8;"Juniper Networks
3.8";Sunnyvale, CA;Sunnyvale, CA;5001 to 10000 employees;1996;Company - Public;Telecommunications Services;Telecommunications;$2 to $5 billion (USD);149;Juniper Networks;CA;1;24;1;1;0;1;data scientist;0
Senior Data Scientist;2.2;"The Integer Group
2.2";Dallas, TX;Denver, CO;501 to 1000 employees;1993;Subsidiary or Business Segment;Advertising & Marketing;Business Services;$50 to $100 million (USD);136;The Integer Group;TX;0;27;0;0;0;0;data scientist;3
PV Scientist;2.9;"Karyopharm Therapeutics Inc.
2.9";Newton, MA;Newton, MA;201 to 500 employees;1988;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;Unknown / Non-Applicable;123;Karyopharm Therapeutics Inc.;MA;1;24;0;0;0;1;na;0
Clinical Data Analyst;4.1;"ManTech
4.1";Portsmouth, VA;Herndon, VA;5001 to 10000 employees;1968;Company - Public;Research & Development;Business Services;$1 to $2 billion (USD);89;ManTech;VA;0;52;0;0;0;0;analyst;0
Data Engineer;3.7;"P2 Energy Solutions
3.7";Lafayette, LA;Denver, CO;501 to 1000 employees;1988;Company - Private;Computer Hardware & Software;Information Technology;Unknown / Non-Applicable;93;P2 Energy Solutions;LA;0;24;0;0;0;1;data engineer;0
Computational Chemist/Data Scientist;3.8;"PNNL
3.8";Richland, WA;Richland, WA;1001 to 5000 employees;1965;Government;Energy;Oil, Gas, Energy & Utilities;$500 million to $1 billion (USD);97;PNNL;WA;1;55;1;0;0;0;data scientist;3
Data Engineer;3.6;"MassMutual
3.6";Springfield, MA;Springfield, MA;5001 to 10000 employees;1851;Company - Private;Insurance Carriers;Insurance;$10+ billion (USD);119;MassMutual;MA;1;24;1;1;0;1;data engineer;0
Principal Data Scientist (Computational Chemistry);4.7;"Recursion Pharmaceuticals
4.7";Salt Lake City, UT;Salt Lake City, UT;51 to 200 employees;2013;Company - Private;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$1 to $5 million (USD);173;Recursion Pharmaceuticals;UT;1;24;1;0;1;0;data scientist;0
Product Engineer – Data Science;3.5;"Esri
3.5";Arlington, VA;Redlands, CA;1001 to 5000 employees;1969;Company - Private;Computer Hardware & Software;Information Technology;$1 to $2 billion (USD);101;Esri;VA;0;51;1;0;0;0;na;1
Principal Scientist, Chemistry & Immunology;3.3;"Rochester Regional Health
3.3";Rochester, NY;Rochester, NY;10000+ employees;2014;Hospital;Health Care Services & Hospitals;Health Care;$500 million to $1 billion (USD);115;Rochester Regional Health;NY;1;24;0;0;0;0;na;0
Scientist/Senior Scientist, Autoimmune;4.4;"Rubius Therapeutics
4.4";Cambridge, MA;Cambridge, MA;201 to 500 employees;2013;Company - Public;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;$100 to $500 million (USD);179;Rubius Therapeutics;MA;1;24;0;0;0;0;na;0
Data Scientist;3.3;"Samba TV
3.3";San Francisco, CA;San Francisco, CA;201 to 500 employees;2008;Company - Private;Advertising & Marketing;Business Services;Unknown / Non-Applicable;202;Samba TV;CA;1;24;0;0;0;0;data scientist;0
Market Data Analyst;3.4;"SV Microwave
3.4";West Palm Beach, FL;West Palm Beach, FL;201 to 500 employees;1991;Company - Public;Telecommunications Manufacturing;Telecommunications;$50 to $100 million (USD);57;SV Microwave;FL;1;29;0;0;0;0;analyst;0
Software Engineer - Data Visualization;4.0;"ClearEdge
4.0";Annapolis Junction, MD;Annapolis Junction, MD;51 to 200 employees;2002;Company - Private;Computer Hardware & Software;Information Technology;$5 to $10 million (USD);127;ClearEdge;MD;1;18;0;0;0;1;na;0
Data Engineer;4.4;"SpringML
4.4";Herndon, VA;Pleasanton, CA;1 to 50 employees;2015;Company - Private;Enterprise Software & Network Solutions;Information Technology;Unknown / Non-Applicable;143;SpringML;VA;0;24;1;1;0;0;data engineer;0
Staff Data Engineer;3.8;"Sumo Logic
3.8";Austin, TX;Redwood City, CA;501 to 1000 employees;2010;Company - Private;Computer Hardware & Software;Information Technology;Unknown / Non-Applicable;194;Sumo Logic;TX;0;24;0;1;1;0;data engineer;3
Associate Data Engineer;3.5;"EAB
3.5";Washington, DC;Washington, DC;1001 to 5000 employees;2007;Company - Private;Research & Development;Business Services;Unknown / Non-Applicable;86;EAB;DC;1;24;0;1;1;1;data engineer;0
Senior Data Scientist;3.5;"Brighthouse Financial
3.5";Charlotte, NC;Charlotte, NC;1001 to 5000 employees;2017;Company - Public;Insurance Carriers;Insurance;Unknown / Non-Applicable;154;Brighthouse Financial;NC;1;24;1;1;0;1;data scientist;0
Staff BI and Data Engineer;2.9;"Affinity Solutions
2.9";San Jose, CA;New York, NY;51 to 200 employees;1998;Company - Private;Advertising & Marketing;Business Services;Unknown / Non-Applicable;148;Affinity Solutions;CA;0;22;1;1;0;0;data engineer;3
Marketing Data Analyst;3.9;"Citadel Federal Credit Union
3.9";Exton, PA;Exton, PA;501 to 1000 employees;1937;Nonprofit Organization;Banks & Credit Unions;Finance;Unknown / Non-Applicable;62;Citadel Federal Credit Union;PA;1;24;1;0;0;0;analyst;3
Principal Scientist, Hematology;3.3;"Rochester Regional Health
3.3";Rochester, NY;Rochester, NY;10000+ employees;2014;Hospital;Health Care Services & Hospitals;Health Care;$500 million to $1 billion (USD);115;Rochester Regional Health;NY;1;24;0;0;0;0;na;0
Data Analyst;3.7;"CALIBRE Systems
3.7";Alexandria, VA;Alexandria, VA;501 to 1000 employees;1989;Company - Private;IT Services;Information Technology;$100 to $500 million (USD);92;CALIBRE Systems;VA;1;31;0;0;0;1;analyst;3
Director - Data, Privacy and AI Governance;3.6;"MassMutual
3.6";Boston, MA;Springfield, MA;5001 to 10000 employees;1851;Company - Private;Insurance Carriers;Insurance;$10+ billion (USD);135;MassMutual;MA;0;24;0;0;0;0;director;0
Data Scientist;3.5;"Esri
3.5";Redlands, CA;Redlands, CA;1001 to 5000 employees;1969;Company - Private;Computer Hardware & Software;Information Technology;$1 to $2 billion (USD);132;Esri;CA;1;51;1;1;1;0;data scientist;1
Data Scientist;4.7;"New England Biolabs
4.7";Ipswich, MA;Ipswich, MA;201 to 500 employees;1974;Company - Private;Biotech & Pharmaceuticals;Biotech & Pharmaceuticals;Unknown / Non-Applicable;140;New England Biolabs;MA;1;46;1;0;0;1;data scientist;3
